"location","violation_desc","lon","lat","violation"
"1500 MARSHALL ST","SIDEWALK",-75.155667,39.929742,"SIDEWALK"
"800 SANSOM ST","SIDEWALK   CC",-75.15492,39.949045,"SIDEWALK"
"215 CARSON ST","SIDEWALK",-75.2240922076258,40.0283116846323,"SIDEWALK"
"200 CARSON ST","SIDEWALK",-75.2240922076258,40.0283116846323,"SIDEWALK"
"200 CARSON ST","SIDEWALK",-75.223503,40.02874,"SIDEWALK"
"200 CARSON ST","SIDEWALK",-75.22349,40.028645,"SIDEWALK"
"3200 ROSEHILL ST","SIDEWALK",-75.1241709136193,39.9986993758627,"SIDEWALK"
"1500 WOMRATH ST","CROSSWALK",-75.090275,40.009372,"CROSSWALK"
"5800 ADDISON ST","CORNER CLEARANCE",-75.2393581294979,39.9541410566852,"CORNER CLEARANCE"
"4500 HIGH ST","SIDEWALK",-75.228127,40.028397,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228027,40.028235,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.22802,40.028285,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.22807,40.028235,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228143,40.02837,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.228112,40.028337,"SIDEWALK"
"1600 CUTHBERT ST","SIDEWALK   CC",-75.16804,39.954552,"SIDEWALK"
"1727 E PASSYUNK AVE","CORNER CLEARANCE",-75.165683,39.928045,"CORNER CLEARANCE"
"4831 OGLE ST","SIDEWALK",-75.2325762207852,40.0334917458043,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"3200 TAMPA ST","SIDEWALK",-75.1184081748514,39.9974393610439,"SIDEWALK"
"2500 A ST","CORNER CLEARANCE",-75.1295599971028,39.9879090805697,"CORNER CLEARANCE"
"919 S 8TH ST","CORNER CLEARANCE",-75,40,"CORNER CLEARANCE"
"300 PEMBERTON ST","SIDEWALK",-75.148668,39.939442,"SIDEWALK"
"2000 PARRISH ST","CROSSWALK",-75.169849341647,39.9702218507585,"CROSSWALK"
"2400 S 12TH ST","CROSSWALK",-75.167107,39.91906,"CROSSWALK"
"1100 ELLSWORTH ST","SIDEWALK",-75.16297,39.936138,"SIDEWALK"
"1800 S 4TH ST","CROSSWALK",-75.152705,39.925857,"CROSSWALK"
"2200 S 19TH ST","CROSSWALK",-75.178042,39.923893,"CROSSWALK"
"300 S 16TH ST","SIDEWALK   CC",-75.168237,39.947098,"SIDEWALK"
"400 CAMBRIDGE ST","SIDEWALK",-75.14403,39.969727,"SIDEWALK"
"600 RODMAN ST","SIDEWALK   CC",-75.153158,39.942588,"SIDEWALK"
"1800 W BERKS ST","CORNER CLEARANCE",-75.1640140475561,39.9825810233207,"CORNER CLEARANCE"
"200 SEVILLE ST","CORNER CLEARANCE",-75.2129953810359,40.0225010170113,"CORNER CLEARANCE"
"4000 DEXTER ST","SIDEWALK",-75.214032,40.023412,"SIDEWALK"
"6700 YOCUM ST","SIDEWALK",-75.2382780471782,39.9237715729037,"SIDEWALK"
"1900 CHESTNUT ST","CROSSWALK    CC",-75.171897,39.951792,"CROSSWALK"
"5100 CEDAR AVE","CORNER CLEARANCE",-75.22491,39.950245,"CORNER CLEARANCE"
"2300 OLIVE ST","SIDEWALK",-75.175713,39.967733,"SIDEWALK"
"699 N 18TH ST","SIDEWALK",-75.167085,39.966905,"SIDEWALK"
"1500 S 17TH ST","CROSSWALK",-75.172917,39.932238,"CROSSWALK"
"600 HOFFMAN ST","SIDEWALK",-75.1569749316813,39.9247771470092,"SIDEWALK"
"1000 MCKEAN ST","CORNER CLEARANCE",-75.164062,39.924955,"CORNER CLEARANCE"
"700 S 19TH ST","CORNER CLEARANCE",-75.173948,39.942825,"CORNER CLEARANCE"
"6700 GUYER AVE","SIDEWALK",-75.2303823815461,39.9171117644735,"SIDEWALK"
"1200 W ROCKLAND ST","CORNER CLEARANCE",-75.1438530903055,40.0272055534847,"CORNER CLEARANCE"
"4900 N 12TH ST","CORNER CLEARANCE",-75.1434,40.027183,"CORNER CLEARANCE"
"1000 WASHINGTON AVE","SIDEWALK",-75.161112,39.937,"SIDEWALK"
"600 S PERCY ST","SIDEWALK   CC",-75.157678,39.942265,"SIDEWALK"
"2500 BROWN ST","CROSSWALK",-75.1783315439882,39.9701476941485,"CROSSWALK"
"1400 STILES ST","SIDEWALK",-75.159832,39.972598,"SIDEWALK"
"500BLK RUSCOMB ST","CORNER CLEARANCE",-75.132607,40.027375,"CORNER CLEARANCE"
"300 MONASTERY AVE","SIDEWALK",-75.217640426211,40.0291205252843,"SIDEWALK"
"1500 TASKER ST","CROSSWALK",-75.1703359329137,39.9307331559471,"CROSSWALK"
"500 CARPENTER ST","CROSSWALK",-75.152267,39.936038,"CROSSWALK"
"799 S 4TH ST","CROSSWALK",-75.149672,39.938677,"CROSSWALK"
"748 S 4TH ST","CROSSWALK",-75.149707,39.939048,"CROSSWALK"
"500 S 7TH ST","CORNER CLEARANCE  CC",-75.153948,39.942233,"CORNER CLEARANCE"
"200 N WATER ST","CORNER CLEARANCE  CC",-75.14032,39.954338,"CORNER CLEARANCE"
"299 S 16TH ST","SIDEWALK   CC",-75.167532,39.947467,"SIDEWALK"
"800 N 8TH ST","CORNER CLEARANCE  CC",-75.144368,39.964028,"CORNER CLEARANCE"
"1900 S ALDER ST","CORNER CLEARANCE",-75.163152,39.924798,"CORNER CLEARANCE"
"137 FERN ST","SIDEWALK",-75.1228607036704,40.042792157966,"SIDEWALK"
"4100 LUDLOW ST","SIDEWALK",-75.204532,39.956695,"SIDEWALK"
"4100 LUDLOW ST","SIDEWALK",-75.204537,39.956662,"SIDEWALK"
"4100 LUDLOW ST","SIDEWALK",-75.204558,39.956703,"SIDEWALK"
"4105 LUDLOW ST","SIDEWALK",-75.2052520531377,39.9567669082984,"SIDEWALK"
"700 RANSTEAD ST","SIDEWALK   CC",-75.152607,39.949943,"SIDEWALK"
"700 RANSTEAD ST","SIDEWALK   CC",-75.153998,39.949978,"SIDEWALK"
"100 W WILDEY ST","CROSSWALK",-75.1369464562175,39.9673276342545,"CROSSWALK"
"200 S 23RD ST","SIDEWALK   CC",-75.178413,39.950832,"SIDEWALK"
"7001 CALVERT ST","CROSSWALK",-75.0594739905952,40.041338288584,"CROSSWALK"
"1300 CARLISLE ST","SIDEWALK",-75.168622,39.933772,"SIDEWALK"
"1500 MONTROSE ST","SIDEWALK",-75.168103,39.939787,"SIDEWALK"
"2001 S 6TH ST","CROSSWALK",-75.15633,39.923828,"CROSSWALK"
"1500 MARSHALL ST","SIDEWALK",-75.15552,39.929557,"SIDEWALK"
"3400 SPRUCE ST","SIDEWALK   CC",-75.194072,39.950528,"SIDEWALK"
"3400 SPRUCE ST","SIDEWALK   CC",-75.19393,39.950515,"SIDEWALK"
"3400 SPRUCE ST","SIDEWALK   CC",-75.194038,39.950965,"SIDEWALK"
"311 N 11TH ST","CORNER CLEARANCE  CC",-75.1570178010529,39.9576419838642,"CORNER CLEARANCE"
"4900 WILLOWS AVE","CROSSWALK",-75.222692,39.947955,"CROSSWALK"
"1 S 33RD ST","CORNER CLEARANCE  CC",-75.189553,39.9547,"CORNER CLEARANCE"
"1000 SANSOM ST","SIDEWALK   CC",-75.1575,39.94942,"SIDEWALK"
"1200 N ORIANNA ST","SIDEWALK",-75.142143,39.970315,"SIDEWALK"
"1200 N ORIANNA ST","SIDEWALK",-75.142032,39.970325,"SIDEWALK"
"1600 CHANCELLOR ST","SIDEWALK   CC",-75.168302,39.949015,"SIDEWALK"
"2300 S 17TH ST","CROSSWALK",-75.175097,39.922527,"CROSSWALK"
"6800 VANDIKE ST","SIDEWALK",-75.044,40.024755,"SIDEWALK"
"6800 VANDIKE ST","SIDEWALK",-75.044032,40.02479,"SIDEWALK"
"1034 MONTROSE ST","CORNER CLEARANCE",-75.160662,39.938775,"CORNER CLEARANCE"
"3900 SANSOM ST","SIDEWALK   CC",-75.200272,39.9546,"SIDEWALK"
"1200 S 18TH ST","CORNER CLEARANCE",-75.1736348832591,39.936509633235,"CORNER CLEARANCE"
"1370 S MELVILLE ST","SIDEWALK",-75.2079519546941,39.9437431812384,"SIDEWALK"
"3500 RYAN AVE","SIDEWALK",-75.041428,40.037745,"SIDEWALK"
"3700 POWELTON AVE","CORNER CLEARANCE",-75.195323,39.959712,"CORNER CLEARANCE"
"300 PEMBERTON ST","SIDEWALK",-75.149112,39.939478,"SIDEWALK"
"500 GREENWICH ST","SIDEWALK",-75.154905,39.929617,"SIDEWALK"
"4400 SPRUCE ST","CROSSWALK",-75.210645,39.95274,"CROSSWALK"
"1000 ANNIN ST","SIDEWALK",-75.160643,39.935142,"SIDEWALK"
"2300 OLIVE ST","SIDEWALK",-75.176523,39.96788,"SIDEWALK"
"5748 HAZEL AVE","SIDEWALK",-75.2376157498109,39.9528384998229,"SIDEWALK"
"1000 NOBLE ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"1012 S COLORADO ST","SIDEWALK",-75.171993,39.939337,"SIDEWALK"
"1012 S COLORADO ST","SIDEWALK",-75.171985,39.939402,"SIDEWALK"
"417 N 33RD ST","CROSSWALK",-75.189722,39.962347,"CROSSWALK"
"1400 WOLF ST","CORNER CLEARANCE",-75.171928,39.922077,"CORNER CLEARANCE"
"1800 E THAYER ST","SIDEWALK",-75.1086816697759,39.9980470768443,"SIDEWALK"
"4700 LOCUST ST","CORNER CLEARANCE",-75.218938,39.954968,"CORNER CLEARANCE"
"1500 MARSHALL ST","SIDEWALK",-75.155667,39.929432,"SIDEWALK"
"1599 ORTHODOX ST","CROSSWALK",-75.0863,40.015135,"CROSSWALK"
"505 S SARTAIN ST","SIDEWALK   CC",-75.161297,39.94348,"SIDEWALK"
"1500 BELMONT AVE","CROSSWALK",-75.2130665380947,39.9763429979492,"CROSSWALK"
"6600 YOCUM ST","SIDEWALK",-75.2363282659778,39.9248666103487,"SIDEWALK"
"614 RODMAN ST","SIDEWALK   CC",-75.152875,39.942478,"SIDEWALK"
"1800 E CORNWALL ST","SIDEWALK",-75.1098149168324,39.997439119271,"SIDEWALK"
"900 S 15TH ST","CORNER CLEARANCE",-75.168145,39.939755,"CORNER CLEARANCE"
"1300 SANSOM ST","SIDEWALK   CC",-75.163833,39.949698,"SIDEWALK"
"1399 SANSOM ST","SIDEWALK   CC",-75.163632,39.949857,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.163917,39.950035,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.163922,39.95004,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.165628,39.951175,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.163678,39.950065,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.163758,39.949852,"SIDEWALK"
"4199 TERRACE ST","CROSSWALK",-75.216838,40.024992,"CROSSWALK"
"1204 REED ST","CORNER CLEARANCE",-75.1649180341331,39.9325469318732,"CORNER CLEARANCE"
"200 BELGRADE ST","CORNER CLEARANCE",-75.134378,39.972462,"CORNER CLEARANCE"
"4101 N 8TH ST","CORNER CLEARANCE",-75.1402703088779,40.0148893769623,"CORNER CLEARANCE"
"600 N 20TH ST","CORNER CLEARANCE",-75.170422,39.965647,"CORNER CLEARANCE"
"1000 BAINBRIDGE ST","CROSSWALK    CC",-75.160292,39.942125,"CROSSWALK"
"1000 BAINBRIDGE ST","CROSSWALK    CC",-75.160207,39.942063,"CROSSWALK"
"300 S 7TH ST","SIDEWALK   CC",-75.15321,39.945447,"SIDEWALK"
"700 MANNING ST","SIDEWALK   CC",-75.154095,39.945932,"SIDEWALK"
"300 N 12TH ST","CROSSWALK    CC",-75.158415,39.959032,"CROSSWALK"
"1400 RACE ST","SIDEWALK   CC",-75.163368,39.956682,"SIDEWALK"
"1800 WILDER ST","SIDEWALK",-75.17518834207,39.9330619523307,"SIDEWALK"
"1800 WILDER ST","SIDEWALK",-75.17518834207,39.9330619523307,"SIDEWALK"
"1700 REED ST","CORNER CLEARANCE",-75.1729315458138,39.9335778475899,"CORNER CLEARANCE"
"128 S 50TH ST","CORNER CLEARANCE",-75.221452,39.95722,"CORNER CLEARANCE"
"1613 PINE ST","CORNER CLEARANCE  CC",-75.168928,39.946037,"CORNER CLEARANCE"
"1613 PINE ST","CORNER CLEARANCE  CC",-75.168882,39.946048,"CORNER CLEARANCE"
"104 N WOODSTOCK ST","SIDEWALK   CC",-75.173153,39.95676,"SIDEWALK"
"2000 EMILY ST","SIDEWALK",-75.1800241156464,39.9265427865149,"SIDEWALK"
"2600 N BROAD ST","SIDEWALK",-75.1547693847782,39.9931468157623,"SIDEWALK"
"1500 N CARLISLE ST","SIDEWALK",-75.159282,39.97669,"SIDEWALK"
"763 S 20TH ST","CORNER CLEARANCE",-75.175545,39.942405,"CORNER CLEARANCE"
"763 S 20TH ST","CORNER CLEARANCE",-75.175607,39.942467,"CORNER CLEARANCE"
"1134 S 22ND ST","CORNER CLEARANCE",-75.18012,39.93813,"CORNER CLEARANCE"
"1700 MONUMENT ST","SIDEWALK",-75.16212,39.983303,"SIDEWALK"
"1400 MOORE ST","CORNER CLEARANCE",-75.1692697241723,39.9280853686652,"CORNER CLEARANCE"
"700 S 3RD ST","CORNER CLEARANCE",-75.147823,39.940285,"CORNER CLEARANCE"
"200 FULTON ST","SIDEWALK",-75.147232,39.938065,"SIDEWALK"
"2205 WALNUT ST","SIDEWALK   CC",-75.177877,39.95096,"SIDEWALK"
"1800 S 6TH ST","SIDEWALK",-75.1558669643855,39.9261086900024,"SIDEWALK"
"200 N WATER ST","CORNER CLEARANCE  CC",-75.140663,39.956393,"CORNER CLEARANCE"
"1000 S REESE ST","SIDEWALK",-75.1525693926952,39.9356088710224,"SIDEWALK"
"1000 S 9TH ST","CROSSWALK",-75.158083,39.937562,"CROSSWALK"
"200 N 35TH ST","CORNER CLEARANCE",-75.1924946005801,39.9593701605473,"CORNER CLEARANCE"
"100 N 11TH ST","CROSSWALK    CC",-75.15780258965,39.9540454239847,"CROSSWALK"
"1500 SANSOM ST","CROSSWALK    CC",-75.167098,39.95043,"CROSSWALK"
"5700 HUNTER ST","SIDEWALK",-75.2370627887175,39.9769097557617,"SIDEWALK"
"1800 S 10TH ST","CROSSWALK",-75.162283,39.925918,"CROSSWALK"
"6800 BUIST AVE","CORNER CLEARANCE",-75.2332864259016,39.9179661295453,"CORNER CLEARANCE"
"600 RODMAN ST","SIDEWALK",-75.1530500580344,39.9424616452185,"SIDEWALK"
"1300 RODMAN ST","SIDEWALK   CC",-75.163637,39.94396,"SIDEWALK"
"1 POPLAR ST","SIDEWALK",-75.137933,39.962722,"SIDEWALK"
"1800 GREEN ST","SIDEWALK",-75,40,"SIDEWALK"
"668 N 19TH ST","CROSSWALK",-75,40,"CROSSWALK"
"2600 PARRISH ST","CROSSWALK",-75.18096,39.97165,"CROSSWALK"
"800 N 27TH ST","CORNER CLEARANCE",-75.180995,39.971555,"CORNER CLEARANCE"
"4701 CHESTER AVE","CROSSWALK",-75.2146201656334,39.9455152290309,"CROSSWALK"
"400 N 9TH ST","CORNER CLEARANCE  CC",-75.153572,39.95888,"CORNER CLEARANCE"
"900 S 16TH ST","CROSSWALK",-75.1696045333036,39.9401894765137,"CROSSWALK"
"700 MCKEAN ST","CROSSWALK",-75.157923,39.924132,"CROSSWALK"
"715 W MOYAMENSING AVE","CORNER CLEARANCE",-75.159103,39.920572,"CORNER CLEARANCE"
"800 N BUCKNELL ST","CROSSWALK",-75.1757551785527,39.9703895030437,"CROSSWALK"
"100 S 30TH ST","SIDEWALK   CC",-75.183948,39.952437,"SIDEWALK"
"100 S 30TH ST","SIDEWALK   CC",-75.185517,39.952047,"SIDEWALK"
"200 S 5TH ST","SIDEWALK   CC",-75.14996,39.946443,"SIDEWALK"
"2200 SUMMER ST","SIDEWALK   CC",-75.176112,39.959093,"SIDEWALK"
"400 THOMPSON ST","CORNER CLEARANCE",-75.142985,39.971133,"CORNER CLEARANCE"
"2300 BROWN ST","CROSSWALK",-75.1751383544606,39.9697453834313,"CROSSWALK"
"2000 SPRING GARDEN ST","SIDEWALK   CC",-75.172155,39.963847,"SIDEWALK"
"2000 SPRING GARDEN ST","SIDEWALK   CC",-75.171998,39.963837,"SIDEWALK"
"2000 SPRING GARDEN ST","SIDEWALK   CC",-75.172112,39.963733,"SIDEWALK"
"1200 GREEBY ST","SIDEWALK",-75.0802492068692,40.04355661925,"SIDEWALK"
"500 CROSS ST","SIDEWALK",-75.153912,39.929057,"SIDEWALK"
"500 CROSS ST","SIDEWALK",-75.153732,39.92907,"SIDEWALK"
"400 CROSS ST","SIDEWALK",-75.153553,39.928947,"SIDEWALK"
"600 MOUNTAIN ST","CROSSWALK",-75.156947,39.928115,"CROSSWALK"
"1300 WOOD ST","SIDEWALK   CC",-75.160898,39.958687,"SIDEWALK"
"4300 BALTIMORE AVE","CORNER CLEARANCE",-75.209277,39.949592,"CORNER CLEARANCE"
"3253 HOPE ST","SIDEWALK",-75.1296268069672,39.9994081139532,"SIDEWALK"
"6700 RUTLAND ST","SIDEWALK",-75.072454617015,40.0433432218841,"SIDEWALK"
"6736 RUTLAND ST","SIDEWALK",-75.072454617015,40.0433432218841,"SIDEWALK"
"1300 E PALMER ST","SIDEWALK",-75.129577,39.97292,"SIDEWALK"
"600 WATKINS ST","CROSSWALK",-75.155667,39.927027,"CROSSWALK"
"1400 MIFFLIN ST","CORNER CLEARANCE",-75.170362,39.927063,"CORNER CLEARANCE"
"1500 S 9TH ST","CORNER CLEARANCE",-75.159922,39.929775,"CORNER CLEARANCE"
"3200 POWELTON AVE","SIDEWALK",-75.189372,39.960528,"SIDEWALK"
"300 N 33RD ST","SIDEWALK",-75.189453,39.960247,"SIDEWALK"
"1900 E ALBERT ST","CROSSWALK",-75.1250483756186,39.9877593681598,"CROSSWALK"
"1812 LUDLOW ST","SIDEWALK   CC",-75.171348,39.951845,"SIDEWALK"
"2100 S SIMPSON ST","CORNER CLEARANCE",-75.233875,39.92613,"CORNER CLEARANCE"
"1700 RANSTEAD ST","SIDEWALK   CC",-75.169627,39.95162,"SIDEWALK"
"1721 RANSTEAD ST","SIDEWALK   CC",-75.169592,39.951968,"SIDEWALK"
"1700 LUDLOW ST","SIDEWALK   CC",-75.169372,39.952318,"SIDEWALK"
"1199 S 9TH ST","CROSSWALK",-75.158912,39.9342,"CROSSWALK"
"1100 SANSOM ST","CROSSWALK    CC",-75.159047,39.949338,"CROSSWALK"
"1800 MEDARY AVE","CORNER CLEARANCE",-75.1492614511681,40.0499071636921,"CORNER CLEARANCE"
"1600 S 10TH ST","CROSSWALK",-75.161522,39.929582,"CROSSWALK"
"6800 LYNFORD ST","SIDEWALK",-75.0707103809872,40.0442724198474,"SIDEWALK"
"3399 N PARK AVE","CROSSWALK",-75.150922,40.00444,"CROSSWALK"
"3200 N DOVER ST","SIDEWALK",-75.1760749057037,40.0053963734136,"SIDEWALK"
"100 S 8TH ST","SIDEWALK   CC",-75.155897,39.948982,"SIDEWALK"
"300 S 8TH ST","SIDEWALK   CC",-75.154875,39.945263,"SIDEWALK"
"1 S 10TH ST","SIDEWALK   CC",-75.156795,39.951233,"SIDEWALK"
"1022 CHERRY ST","SIDEWALK   CC",-75.157263,39.954493,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.155273,39.954362,"SIDEWALK"
"1300 RACE ST","SIDEWALK   CC",-75.160955,39.956157,"SIDEWALK"
"1200 WOOD ST","SIDEWALK   CC",-75.15899,39.958418,"SIDEWALK"
"300 N 12TH ST","CROSSWALK    CC",-75.158472,39.959087,"CROSSWALK"
"1215 WOOD ST","SIDEWALK   CC",-75.159228,39.958558,"SIDEWALK"
"800 CHERRY ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"200 WATTS ST","SIDEWALK   CC",-75.161512,39.956818,"SIDEWALK"
"200 S 4TH ST","SIDEWALK   CC",-75.14645,39.946685,"SIDEWALK"
"1300 WOOD ST","SIDEWALK   CC",-75.160795,39.959182,"SIDEWALK"
"1300 WOOD ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"1300 WOOD ST","SIDEWALK   CC",-75.16074,39.958743,"SIDEWALK"
"1300 WOOD ST","SIDEWALK   CC",-75.160677,39.958775,"SIDEWALK"
"800 N 28TH ST","CORNER CLEARANCE",-75.182697,39.970675,"CORNER CLEARANCE"
"800 N 28TH ST","CORNER CLEARANCE",-75.182611070366,39.9708912155579,"CORNER CLEARANCE"
"2700 PARRISH ST","CROSSWALK",-75.18134836532,39.9716517712608,"CROSSWALK"
"1600 SPRUCE ST","CROSSWALK    CC",-75.16811,39.94735,"CROSSWALK"
"1600 SPRUCE ST","CROSSWALK    CC",-75.167967,39.947408,"CROSSWALK"
"1000 N ORIANNA ST","CORNER CLEARANCE",-75.142697,39.967758,"CORNER CLEARANCE"
"1500 BAINBRIDGE ST","CROSSWALK    CC",-75.168858,39.943132,"CROSSWALK"
"2300 S 11TH ST","CROSSWALK",-75.165252,39.91991,"CROSSWALK"
"1300 RITNER ST","CORNER CLEARANCE",-75.169873,39.920525,"CORNER CLEARANCE"
"2400 S 12TH ST","CROSSWALK",-75.166788,39.92012,"CROSSWALK"
"400 PIERCE ST","SIDEWALK",-75.1533756723919,39.9264351170608,"SIDEWALK"
"1500 S 5TH ST","CORNER CLEARANCE",-75.15354,39.929302,"CORNER CLEARANCE"
"200 MONASTERY AVE","CORNER CLEARANCE",-75.2198422980675,40.0281355997957,"CORNER CLEARANCE"
"1900 MANNING ST","SIDEWALK   CC",-75.173392,39.948285,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155652,39.929272,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155702,39.929238,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155655,39.929242,"SIDEWALK"
"432 W ALLEGHENY AVE","SIDEWALK",-75.1370889297824,39.9995605190254,"SIDEWALK"
"4500 HIGH ST","SIDEWALK",-75.22817,40.028362,"SIDEWALK"
"2100 GOULD ST","CROSSWALK",-75.2357645200719,39.92554626706,"CROSSWALK"
"523 CANTRELL ST","SIDEWALK",-75.1559413151989,39.9221413485881,"SIDEWALK"
"3417 SPRUCE ST","SIDEWALK   CC",-75.193865,39.95084,"SIDEWALK"
"200 S 38TH ST","SIDEWALK   CC",-75.198688,39.953275,"SIDEWALK"
"3600 SPRUCE ST","SIDEWALK   CC",-75.193927,39.950622,"SIDEWALK"
"1100 N HOWARD ST","CORNER CLEARANCE",-75.137628,39.968167,"CORNER CLEARANCE"
"3700 LUDLOW ST","SIDEWALK   CC",-75.197965,39.955805,"SIDEWALK"
"2200 S 11TH ST","CROSSWALK",-75.16471,39.9225,"CROSSWALK"
"700 APPLETREE ST","SIDEWALK   CC",-75.152363,39.953607,"SIDEWALK"
"400 S HUTCHINSON ST","SIDEWALK   CC",-75.157538,39.944295,"SIDEWALK"
"700 N PARK AVE","SIDEWALK",-75.159097,39.965587,"SIDEWALK"
"700 N PARK AVE","SIDEWALK",-75.159083,39.965533,"SIDEWALK"
"1300 WALNUT ST","CORNER CLEARANCE",-75.159267,39.96501,"CORNER CLEARANCE"
"200 N WATER ST","CROSSWALK    CC",-75.1402619517901,39.9549267944029,"CROSSWALK"
"2000 FAIRMOUNT AVE","CROSSWALK",-75.171317,39.967225,"CROSSWALK"
"2900 S 16TH ST","CROSSWALK",-75.1749352861232,39.9139923165001,"CROSSWALK"
"2014 S 16TH ST","CORNER CLEARANCE",-75.1727220695175,39.9258200083059,"CORNER CLEARANCE"
"2038 S REDFIELD ST","SIDEWALK",-75.2284316656063,39.9327592086212,"SIDEWALK"
"1300 S 46TH ST","CORNER CLEARANCE",-75.208957,39.9438,"CORNER CLEARANCE"
"2000 S 15TH ST","CORNER CLEARANCE",-75.171102,39.925777,"CORNER CLEARANCE"
"600 RANSTEAD ST","SIDEWALK   CC",-75.1514119666484,39.9498452938039,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.1514119666484,39.9498452938039,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.15206,39.949928,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.151972,39.949732,"SIDEWALK"
"1300 SANSOM ST","SIDEWALK   CC",-75.163165,39.949725,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.151032,39.949838,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"200 S 8TH ST","SIDEWALK   CC",-75.154287,39.947695,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.152023,39.949817,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"900 CHERRY ST","SIDEWALK   CC",-75.1559,39.954448,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.151957,39.94998,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.151708,39.950643,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.151383,39.950957,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.152077,39.950028,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75,40,"SIDEWALK"
"600 RANSTEAD ST","SIDEWALK   CC",-75.152045,39.949908,"SIDEWALK"
"1400 WOLF ST","CORNER CLEARANCE",-75.170948,39.921968,"CORNER CLEARANCE"
"1100 SHUNK ST","CORNER CLEARANCE",-75.166775,39.917627,"CORNER CLEARANCE"
"260 S SARTAIN ST","CROSSWALK",-75.1604272636366,39.947293796706,"CROSSWALK"
"4522 WALNUT ST","CORNER CLEARANCE",-75.212758,39.95533,"CORNER CLEARANCE"
"4560 WALNUT ST","CORNER CLEARANCE",-75.2132143294562,39.9554293643972,"CORNER CLEARANCE"
"1600 WASHINGTON AVE","SIDEWALK",-75.170872,39.938212,"SIDEWALK"
"700 HOFFMAN ST","SIDEWALK",-75.157922,39.924988,"SIDEWALK"
"1500 REED ST","CROSSWALK",-75.16959,39.933132,"CROSSWALK"
"1800 S 8TH ST","CROSSWALK",-75.158998,39.926688,"CROSSWALK"
"100 BALDWIN ST","SIDEWALK",-75.2246371865566,40.0295557771564,"SIDEWALK"
"181 BALDWIN ST","SIDEWALK",-75.2246371865566,40.0295557771564,"SIDEWALK"
"100 BALDWIN ST","SIDEWALK",-75.2246371865566,40.0295557771564,"SIDEWALK"
"1400 BUTTONWOOD ST","SIDEWALK   CC",-75.162217,39.961873,"SIDEWALK"
"1500 MARSHALL ST","SIDEWALK",-75.155602,39.929563,"SIDEWALK"
"6500 WOODLAND AVE","CORNER CLEARANCE",-75.23455054792,39.9254198744652,"CORNER CLEARANCE"
"799 S 21ST ST","CORNER CLEARANCE",-75.177602,39.942745,"CORNER CLEARANCE"
"732 S 21ST ST","CORNER CLEARANCE",-75.1774201095089,39.9430513991447,"CORNER CLEARANCE"
"700 EMILY ST","SIDEWALK",-75.158305,39.92373,"SIDEWALK"
"1000 CHERRY ST","SIDEWALK   CC",-75.156313,39.954555,"SIDEWALK"
"2600 CARROLL ST","SIDEWALK",-75.2328749052369,39.9171781134382,"SIDEWALK"
"1500 RANSTEAD ST","SIDEWALK   CC",-75.166272028735,39.951753267343,"SIDEWALK"
"1100 S CARLISLE ST","SIDEWALK",-75.168033,39.936378,"SIDEWALK"
"5100 VIOLA ST","SIDEWALK",-75.2223896062581,39.980273704307,"SIDEWALK"
"799 S ROSEWOOD ST","SIDEWALK",-75.166583,39.941773,"SIDEWALK"
